R_K__R__P_P__QP___________nP___P____________P___ppp_b__Nr___k___,701
R_K__R__P_P__QP___________nP___P____________P___ppp_b__Nr___k___,701
R_K__R__P_P__QP___________nP___P____________P___pppNb___r___k___,704
R_K__R__P_P__QP___________nP___P____________P___pppNb___r___k___,704
R_K__R__P_P___P______Q____nP___P____________P___ppp_b___r___kN__,710
R_K__R__P_P___P______Q____nP___P____________P___ppp_b___r___kN__,710
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b___r___kN__,707
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b___r___kN__,707
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b___r___kN__,710
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b___r___kN__,710
R_K__R__P_P___P___________nP___P____________PQ__ppp_b___r___kN__,707
R_K__R__P_P___P___________nP___P____________PQ__ppp_b___r___kN__,707
R_K__R__P_P___P___________nP___P____________P___ppp_bQ__r___kN__,736
R_K__R__P_P___P___________nP___P____________P___ppp_bQ__r___kN__,736
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b___r___kN__,712
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b___r___kN__,712
R_K__RQ_P_P___P___________nP___P____________P___ppp_b___r___kN__,697
R_K__RQ_P_P___P___________nP___P____________P___ppp_b___r___kN__,697
R_K_QR__P_P___P___________nP___P____________P___ppp_b___r___kN__,704
R_K_QR__P_P___P___________nP___P____________P___ppp_b___r___kN__,704
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b___r___kN__,707
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b___r___kN__,707
R_K__R__P_PQ__P___________nP___P____________P___ppp_b___r___kN__,708
R_K__R__P_PQ__P___________nP___P____________P___ppp_b___r___kN__,708
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b___r___kN__,712
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b___r___kN__,712
R_K__R____P__QP_P_________nP___P____________P___ppp_b___r___kN__,700
R_K__R____P__QP_P_________nP___P____________P___ppp_b___r___kN__,700
R_K__R____P__QP_________P_nP___P____________P___ppp_b___r___kN__,701
R_K__R____P__QP_________P_nP___P____________P___ppp_b___r___kN__,701
R_K__R__P____QP___P_______nP___P____________P___ppp_b___r___kN__,700
R_K__R__P____QP___P_______nP___P____________P___ppp_b___r___kN__,700
R_K__R__P_P__QP___________n____P___P________P___ppp_b___r___kN__,704
R_K__R__P_P__QP___________n____P___P________P___ppp_b___r___kN__,704
R_K__R__P_P__Q________P___nP___P____________P___ppp_b___r___kN__,700
R_K__R__P_P__Q________P___nP___P____________P___ppp_b___r___kN__,700
R_K__R__P_P__Q____________nP__PP____________P___ppp_b___r___kN__,701
R_K__R__P_P__Q____________nP__PP____________P___ppp_b___r___kN__,701
R_K__R__P_P__QP___________nP___________P____P___ppp_b___r___kN__,701
R_K__R__P_P__QP___________nP___________P____P___ppp_b___r___kN__,701
R_K__R__P_P__QP___________nP___P____________P___ppp_b___r___kN__,736
R__K_R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,701
R__K_R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,701
RK___R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,703
RK___R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,703
_RK__R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,708
_RK__R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,708
R_K___R_P_P__QP___________nP___P____________P___ppp_b___r_k__N__,701
R_K___R_P_P__QP___________nP___P____________P___ppp_b___r_k__N__,701
R_K____RP_P__QP___________nP___P____________P___ppp_b___r_k__N__,704
R_K____RP_P__QP___________nP___P____________P___ppp_b___r_k__N__,704
R_K_R___P_P__QP___________nP___P____________P___ppp_b___r_k__N__,705
R_K_R___P_P__QP___________nP___P____________P___ppp_b___r_k__N__,705
R_KR____P_P__QP___________nP___P____________P___ppp_b___r_k__N__,705
R_KR____P_P__QP___________nP___P____________P___ppp_b___r_k__N__,705
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b___r_k_____,704
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b___r_k_____,704
R_K__R__P_P__QP___________nP___P____________P___ppp_b__Nr_k_____,702
R_K__R__P_P__QP___________nP___P____________P___ppp_b__Nr_k_____,702
R_K__R__P_P__QP___________nP___P____________P___pppNb___r_k_____,705
R_K__R__P_P__QP___________nP___P____________P___pppNb___r_k_____,705
R_K__R__P_P___P______Q____nP___P____________P___ppp_b___r_k__N__,711
R_K__R__P_P___P______Q____nP___P____________P___ppp_b___r_k__N__,711
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b___r_k__N__,708
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b___r_k__N__,708
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b___r_k__N__,711
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b___r_k__N__,711
R_K__R__P_P___P___________nP___P____________PQ__ppp_b___r_k__N__,708
R_K__R__P_P___P___________nP___P____________PQ__ppp_b___r_k__N__,708
R_K__R__P_P___P___________nP___P____________P___ppp_bQ__r_k__N__,707
R_K__R__P_P___P___________nP___P____________P___ppp_bQ__r_k__N__,707
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b___r_k__N__,713
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b___r_k__N__,713
R_K__RQ_P_P___P___________nP___P____________P___ppp_b___r_k__N__,698
R_K__RQ_P_P___P___________nP___P____________P___ppp_b___r_k__N__,698
R_K_QR__P_P___P___________nP___P____________P___ppp_b___r_k__N__,705
R_K_QR__P_P___P___________nP___P____________P___ppp_b___r_k__N__,705
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b___r_k__N__,708
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b___r_k__N__,708
R_K__R__P_PQ__P___________nP___P____________P___ppp_b___r_k__N__,709
R_K__R__P_PQ__P___________nP___P____________P___ppp_b___r_k__N__,709
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b___r_k__N__,713
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b___r_k__N__,713
R_K__R____P__QP_P_________nP___P____________P___ppp_b___r_k__N__,701
R_K__R____P__QP_P_________nP___P____________P___ppp_b___r_k__N__,701
R_K__R____P__QP_________P_nP___P____________P___ppp_b___r_k__N__,702
R_K__R____P__QP_________P_nP___P____________P___ppp_b___r_k__N__,702
R_K__R__P____QP___P_______nP___P____________P___ppp_b___r_k__N__,701
R_K__R__P____QP___P_______nP___P____________P___ppp_b___r_k__N__,701
R_K__R__P_P__QP___________n____P___P________P___ppp_b___r_k__N__,705
R_K__R__P_P__QP___________n____P___P________P___ppp_b___r_k__N__,705
R_K__R__P_P__Q________P___nP___P____________P___ppp_b___r_k__N__,701
R_K__R__P_P__Q________P___nP___P____________P___ppp_b___r_k__N__,701
R_K__R__P_P__Q____________nP__PP____________P___ppp_b___r_k__N__,702
R_K__R__P_P__Q____________nP__PP____________P___ppp_b___r_k__N__,702
R_K__R__P_P__QP___________nP___________P____P___ppp_b___r_k__N__,702
R_K__R__P_P__QP___________nP___________P____P___ppp_b___r_k__N__,702
R_K__R__P_P__QP___________nP___P____________P___ppp_b___r_k__N__,713
R__K_R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,701
R__K_R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,701
RK___R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,703
RK___R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,703
_RK__R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,708
_RK__R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,708
R_K___R_P_P__QP___________nP___P____________P___ppp_b____r_k_N__,701
R_K___R_P_P__QP___________nP___P____________P___ppp_b____r_k_N__,701
R_K____RP_P__QP___________nP___P____________P___ppp_b____r_k_N__,704
R_K____RP_P__QP___________nP___P____________P___ppp_b____r_k_N__,704
R_K_R___P_P__QP___________nP___P____________P___ppp_b____r_k_N__,705
R_K_R___P_P__QP___________nP___P____________P___ppp_b____r_k_N__,705
R_KR____P_P__QP___________nP___P____________P___ppp_b____r_k_N__,705
R_KR____P_P__QP___________nP___P____________P___ppp_b____r_k_N__,705
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b____r_k____,704
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b____r_k____,704
R_K__R__P_P__QP___________nP___P____________P___ppp_b__N_r_k____,702
R_K__R__P_P__QP___________nP___P____________P___ppp_b__N_r_k____,702
R_K__R__P_P__QP___________nP___P____________P___pppNb____r_k____,705
R_K__R__P_P__QP___________nP___P____________P___pppNb____r_k____,705
R_K__R__P_P___P______Q____nP___P____________P___ppp_b____r_k_N__,711
R_K__R__P_P___P______Q____nP___P____________P___ppp_b____r_k_N__,711
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b____r_k_N__,708
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b____r_k_N__,708
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b____r_k_N__,711
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b____r_k_N__,711
R_K__R__P_P___P___________nP___P____________PQ__ppp_b____r_k_N__,708
R_K__R__P_P___P___________nP___P____________PQ__ppp_b____r_k_N__,708
R_K__R__P_P___P___________nP___P____________P___ppp_bQ___r_k_N__,707
R_K__R__P_P___P___________nP___P____________P___ppp_bQ___r_k_N__,707
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b____r_k_N__,713
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b____r_k_N__,713
R_K__R__P_P__QP___________nP___P____________P___ppp_b____r_k_N__,713
R__K_R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,700
R__K_R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,700
RK___R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,702
RK___R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,702
_RK__R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,707
_RK__R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,707
R_K___R_P_P__QP___________nP___P____________P___ppp_b_____rk_N__,700
R_K___R_P_P__QP___________nP___P____________P___ppp_b_____rk_N__,700
R_K____RP_P__QP___________nP___P____________P___ppp_b_____rk_N__,703
R_K____RP_P__QP___________nP___P____________P___ppp_b_____rk_N__,703
R_K_R___P_P__QP___________nP___P____________P___ppp_b_____rk_N__,704
R_K_R___P_P__QP___________nP___P____________P___ppp_b_____rk_N__,704
R_KR____P_P__QP___________nP___P____________P___ppp_b_____rk_N__,704
R_KR____P_P__QP___________nP___P____________P___ppp_b_____rk_N__,704
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b_____rk____,703
R_K__R__P_P__QP___________nP___P____________P_N_ppp_b_____rk____,703
R_K__R__P_P__QP___________nP___P____________P___ppp_b__N__rk____,701
R_K__R__P_P__QP___________nP___P____________P___ppp_b__N__rk____,701
R_K__R__P_P__QP___________nP___P____________P___pppNb_____rk____,704
R_K__R__P_P__QP___________nP___P____________P___pppNb_____rk____,704
R_K__R__P_P___P______Q____nP___P____________P___ppp_b_____rk_N__,710
R_K__R__P_P___P______Q____nP___P____________P___ppp_b_____rk_N__,710
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b_____rk_N__,707
R_K__R__P_P___P___________nP_Q_P____________P___ppp_b_____rk_N__,707
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b_____rk_N__,710
R_K__R__P_P___P___________nP___P_____Q______P___ppp_b_____rk_N__,710
R_K__R__P_P___P___________nP___P____________PQ__ppp_b_____rk_N__,707
R_K__R__P_P___P___________nP___P____________PQ__ppp_b_____rk_N__,707
R_K__R__P_P___P___________nP___P____________P___ppp_bQ____rk_N__,706
R_K__R__P_P___P___________nP___P____________P___ppp_bQ____rk_N__,706
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b_____rk_N__,712
R_K__R__P_P___P_______Q___nP___P____________P___ppp_b_____rk_N__,712
R_K__RQ_P_P___P___________nP___P____________P___ppp_b_____rk_N__,697
R_K__RQ_P_P___P___________nP___P____________P___ppp_b_____rk_N__,697
R_K_QR__P_P___P___________nP___P____________P___ppp_b_____rk_N__,704
R_K_QR__P_P___P___________nP___P____________P___ppp_b_____rk_N__,704
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b_____rk_N__,707
R_K__R__P_P_Q_P___________nP___P____________P___ppp_b_____rk_N__,707
R_K__R__P_PQ__P___________nP___P____________P___ppp_b_____rk_N__,708
R_K__R__P_PQ__P___________nP___P____________P___ppp_b_____rk_N__,708
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b_____rk_N__,712
R_K__R__P_P___P_____Q_____nP___P____________P___ppp_b_____rk_N__,712
R_K__R____P__QP_P_________nP___P____________P___ppp_b_____rk_N__,700
R_K__R____P__QP_P_________nP___P____________P___ppp_b_____rk_N__,700
R_K__R____P__QP_________P_nP___P____________P___ppp_b_____rk_N__,701
R_K__R____P__QP_________P_nP___P____________P___ppp_b_____rk_N__,701
R_K__R__P____QP___P_______nP___P____________P___ppp_b_____rk_N__,700
R_K__R__P____QP___P_______nP___P____________P___ppp_b_____rk_N__,700
R_K__R__P_P__QP___________n____P___P________P___ppp_b_____rk_N__,704
R_K__R__P_P__QP___________n____P___P________P___ppp_b_____rk_N__,704
R_K__R__P_P__Q________P___nP___P____________P___ppp_b_____rk_N__,700
R_K__R__P_P__Q________P___nP___P____________P___ppp_b_____rk_N__,700
R_K__R__P_P__Q____________nP__PP____________P___ppp_b_____rk_N__,701
R_K__R__P_P__Q____________nP__PP____________P___ppp_b_____rk_N__,701
R_K__R__P_P__QP___________nP___________P____P___ppp_b_____rk_N__,701
R_K__R__P_P__QP___________nP___________P____P___ppp_b_____rk_N__,701
R_K__R__P_P__QP___________nP___P____________P___ppp_b_____rk_N__,712
R__K_R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,707
R__K_R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,707
R____R__P_PK_QP____________P___P___________nP___ppp_b___r__k_N__,708
R____R__P_PK_QP____________P___P___________nP___ppp_b___r__k_N__,708
R____R__PKP__QP____________P___P___________nP___ppp_b___r__k_N__,711
R____R__PKP__QP____________P___P___________nP___ppp_b___r__k_N__,711
RK___R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,709
RK___R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,709
_RK__R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,714
_RK__R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,714
R_K__R__P_P__QP____________P___P___________nP___ppp_b___r__k_N__,714
R__K_R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,703
R__K_R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,703
R____R__P_PK_QP____________P___P____n_______P___ppp_b___r__k_N__,704
R____R__P_PK_QP____________P___P____n_______P___ppp_b___r__k_N__,704
R____R__PKP__QP____________P___P____n_______P___ppp_b___r__k_N__,707
R____R__PKP__QP____________P___P____n_______P___ppp_b___r__k_N__,707
RK___R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,705
RK___R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,705
_RK__R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,710
_RK__R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,710
R_K___R_P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,703
R_K___R_P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,703
R_K____RP_P__QP____________P___P____n_______P___ppp_b___r__k_N__,706
R_K____RP_P__QP____________P___P____n_______P___ppp_b___r__k_N__,706
R_K_R___P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,707
R_K_R___P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,707
R_KR____P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,707
R_KR____P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,707
R_K__R__P_P__QP____________P___P____n_______P_N_ppp_b___r__k____,706
R_K__R__P_P__QP____________P___P____n_______P_N_ppp_b___r__k____,706
R_K__R__P_P__QP____________P___P____n_______P___ppp_b__Nr__k____,704
R_K__R__P_P__QP____________P___P____n_______P___ppp_b__Nr__k____,704
R_K__R__P_P__QP____________P___P____n_______P___pppNb___r__k____,707
R_K__R__P_P__QP____________P___P____n_______P___pppNb___r__k____,707
R_K__R__P_P___P______Q_____P___P____n_______P___ppp_b___r__k_N__,713
R_K__R__P_P___P______Q_____P___P____n_______P___ppp_b___r__k_N__,713
R_K__R__P_P__QP____________P___P____n_______P___ppp_b___r__k_N__,713
R__K_R__P_Pn_QP____________P___P____________P___ppp_b___r__k_N__,704
R__K_R__P_Pn_QP____________P___P____________P___ppp_b___r__k_N__,704
R____R__P_PK_QP____________P___P____________P___ppp_b___r__k_N__,861
R____R__P_PK_QP____________P___P____________P___ppp_b___r__k_N__,861
R_K__R__P_Pn_QP____________P___P____________P___ppp_b___r__k_N__,861
R____R__P_PK_QP_____n______P___P____________P___ppp_b___r__k_N__,703
R____R__P_PK_QP_____n______P___P____________P___ppp_b___r__k_N__,703
R____R__PKP__QP_____n______P___P____________P___ppp_b___r__k_N__,706
R____R__PKP__QP_____n______P___P____________P___ppp_b___r__k_N__,706
RK___R__P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,704
RK___R__P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,704
_RK__R__P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,709
_RK__R__P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,709
R_K___R_P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,702
R_K___R_P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,702
R_K____RP_P__QP_____n______P___P____________P___ppp_b___r__k_N__,705
R_K____RP_P__QP_____n______P___P____________P___ppp_b___r__k_N__,705
R_K_R___P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,704
R_K_R___P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,704
R_KR____P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,706
R_KR____P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,706
R_K__R__P_P__QP_____n______P___P____________P_N_ppp_b___r__k____,705
R_K__R__P_P__QP_____n______P___P____________P_N_ppp_b___r__k____,705
R_K__R__P_P__QP_____n______P___P____________P___ppp_b__Nr__k____,703
R_K__R__P_P__QP_____n______P___P____________P___ppp_b__Nr__k____,703
R_K__R__P_P__QP_____n______P___P____________P___pppNb___r__k____,706
R_K__R__P_P__QP_____n______P___P____________P___pppNb___r__k____,706
R_K__R__P_P___P_____nQ_____P___P____________P___ppp_b___r__k_N__,708
R_K__R__P_P___P_____nQ_____P___P____________P___ppp_b___r__k_N__,708
R_K__R__P_P___P_____n______P_Q_P____________P___ppp_b___r__k_N__,708
R_K__R__P_P___P_____n______P_Q_P____________P___ppp_b___r__k_N__,708
R_K__R__P_P___P_____n______P___P_____Q______P___ppp_b___r__k_N__,712
R_K__R__P_P___P_____n______P___P_____Q______P___ppp_b___r__k_N__,712
R_K__R__P_P__QP_____n______P___P____________P___ppp_b___r__k_N__,712
R__K_R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,707
R__K_R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,707
R____R__P_PK_QP____________P___P_________n__P___ppp_b___r__k_N__,708
R____R__P_PK_QP____________P___P_________n__P___ppp_b___r__k_N__,708
R____R__PKP__QP____________P___P_________n__P___ppp_b___r__k_N__,711
R____R__PKP__QP____________P___P_________n__P___ppp_b___r__k_N__,711
RK___R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,709
RK___R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,709
_RK__R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,713
_RK__R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,713
R_K__R__P_P__QP____________P___P_________n__P___ppp_b___r__k_N__,713
R__K_R__P_P__QP____________P___Pn___________P___ppp_b___r__k_N__,708
R__K_R__P_P__QP____________P___Pn___________P___ppp_b___r__k_N__,708
R____R__P_PK_QP____________P___Pn___________P___ppp_b___r__k_N__,709
R____R__P_PK_QP____________P___Pn___________P___ppp_b___r__k_N__,709
R____R__PKP__QP____________P___Pn___________P___ppp_b___r__k_N__,712
R____R__PKP__QP____________P___Pn___________P___ppp_b___r__k_N__,712
R_K__R__P_P__QP____________P___Pn___________P___ppp_b___r__k_N__,712
R____R__PnPK_QP____________P___P____________P___ppp_b___r__k_N__,707
R____R__PnPK_QP____________P___P____________P___ppp_b___r__k_N__,707
R____R__PKP__QP____________P___P____________P___ppp_b___r__k_N__,864
R____R__PKP__QP____________P___P____________P___ppp_b___r__k_N__,864
R_K__R__PnP__QP____________P___P____________P___ppp_b___r__k_N__,864
R__K_R__P_P__QP_n__________P___P____________P___ppp_b___r__k_N__,705
R__K_R__P_P__QP_n__________P___P____________P___ppp_b___r__k_N__,705
R____R__P_PK_QP_n__________P___P____________P___ppp_b___r__k_N__,706
R____R__P_PK_QP_n__________P___P____________P___ppp_b___r__k_N__,706
R____R__PKP__QP_n__________P___P____________P___ppp_b___r__k_N__,709
R____R__PKP__QP_n__________P___P____________P___ppp_b___r__k_N__,709
_RK__R__P_P__QP_n__________P___P____________P___ppp_b___r__k_N__,712
_RK__R__P_P__QP_n__________P___P____________P___ppp_b___r__k_N__,712
R_K__R__P_P__QP_n__________P___P____________P___ppp_b___r__k_N__,712
R__K_R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,552
R__K_R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,552
RK___R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,554
RK___R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,554
_RK__R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,559
_RK__R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,559
R_K___R_P_P__QP___________nP___P____________P___ppp_____r__k_b__,552
R_K___R_P_P__QP___________nP___P____________P___ppp_____r__k_b__,552
R_K____RP_P__QP___________nP___P____________P___ppp_____r__k_b__,555
R_K____RP_P__QP___________nP___P____________P___ppp_____r__k_b__,555
R_K_R___P_P__QP___________nP___P____________P___ppp_____r__k_b__,556
R_K_R___P_P__QP___________nP___P____________P___ppp_____r__k_b__,556
R_KR____P_P__QP___________nP___P____________P___ppp_____r__k_b__,556
R_KR____P_P__QP___________nP___P____________P___ppp_____r__k_b__,556
R_K__R__P_P___P______Q____nP___P____________P___ppp_____r__k_b__,562
R_K__R__P_P___P______Q____nP___P____________P___ppp_____r__k_b__,562
R_K__R__P_P___P___________nP_Q_P____________P___ppp_____r__k_b__,559
R_K__R__P_P___P___________nP_Q_P____________P___ppp_____r__k_b__,559
R_K__R__P_P___P___________nP___P_____Q______P___ppp_____r__k_b__,562
R_K__R__P_P___P___________nP___P_____Q______P___ppp_____r__k_b__,562
R_K__R__P_P___P___________nP___P____________PQ__ppp_____r__k_b__,588
R_K__R__P_P___P___________nP___P____________PQ__ppp_____r__k_b__,588
R_K__R__P_P___P___________nP___P____________P___ppp__Q__r__k_b__,560
R_K__R__P_P___P___________nP___P____________P___ppp__Q__r__k_b__,560
R_K__R__P_P___P___________nP___P____________P___ppp_____r__k_Q__,1000000
R_K__R__P_P___P___________nP___P____________P___ppp_____r__k_Q__,1000000
R_K__R__P_P__QP___________nP___P____________P___ppp_____r__k_b__,1000000
R__K_R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,703
R__K_R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,703
RK___R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,705
RK___R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,705
_RK__R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,710
_RK__R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,710
R_K___R_P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,703
R_K___R_P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,703
R_K____RP_P__QP___________nP___P____________Pb__ppp_____r__k_N__,706
R_K____RP_P__QP___________nP___P____________Pb__ppp_____r__k_N__,706
R_K_R___P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,707
R_K_R___P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,707
R_KR____P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,707
R_KR____P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,707
R_K__R__P_P__QP___________nP___P____________PbN_ppp_____r__k____,705
R_K__R__P_P__QP___________nP___P____________PbN_ppp_____r__k____,705
R_K__R__P_P__QP___________nP___P____________Pb__ppp____Nr__k____,703
R_K__R__P_P__QP___________nP___P____________Pb__ppp____Nr__k____,703
R_K__R__P_P__QP___________nP___P____________Pb__pppN____r__k____,706
R_K__R__P_P__QP___________nP___P____________Pb__pppN____r__k____,706
R_K__R__P_P___P______Q____nP___P____________Pb__ppp_____r__k_N__,713
R_K__R__P_P___P______Q____nP___P____________Pb__ppp_____r__k_N__,713
R_K__R__P_P__QP___________nP___P____________Pb__ppp_____r__k_N__,713
R__K_R__P_P__QP___________nP___P______b_____P___ppp_____r__k_N__,704
R__K_R__P_P__QP___________nP___P______b_____P___ppp_____r__k_N__,704
RK___R__P_P__QP___________nP___P______b_____P___ppp_____r__k_N__,706
RK___R__P_P__QP___________nP___P______b_____P___ppp_____r__k_N__,706
R_K__R__P_P___P___________nP_Q_P______b_____P___ppp_____r__k_N__,713
R_K__R__P_P___P___________nP_Q_P______b_____P___ppp_____r__k_N__,713
R_K__R__P_P__QP___________nP___P______b_____P___ppp_____r__k_N__,713
R__K_R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,656
R__K_R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,656
RK___R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,658
RK___R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,658
_RK__R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,663
_RK__R__P_P__QP___________nP___b____________P___ppp_____r__k_N__,663
R_K___R_P_P__QP___________nP___b____________P___ppp_____r__k_N__,656
R_K___R_P_P__QP___________nP___b____________P___ppp_____r__k_N__,656
R_K____RP_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_K____RP_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_K_R___P_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_K_R___P_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_KR____P_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_KR____P_P__QP___________nP___b____________P___ppp_____r__k_N__,660
R_K__R__P_P__QP___________nP___b____________P_N_ppp_____r__k____,660
R_K__R__P_P__QP___________nP___b____________P_N_ppp_____r__k____,660
R_K__R__P_P__QP___________nP___b____________P___ppp____Nr__k____,657
R_K__R__P_P__QP___________nP___b____________P___ppp____Nr__k____,657
R_K__R__P_P__QP___________nP___b____________P___pppN____r__k____,660
R_K__R__P_P__QP___________nP___b____________P___pppN____r__k____,660
R_K__R__P_P___P______Q____nP___b____________P___ppp_____r__k_N__,664
R_K__R__P_P___P______Q____nP___b____________P___ppp_____r__k_N__,664
R_K__R__P_P___P___________nP_Q_b____________P___ppp_____r__k_N__,662
R_K__R__P_P___P___________nP_Q_b____________P___ppp_____r__k_N__,662
R_K__R__P_P___P___________nP___b_____Q______P___ppp_____r__k_N__,664
R_K__R__P_P___P___________nP___b_____Q______P___ppp_____r__k_N__,664
R_K__R__P_P___P___________nP___b____________PQ__ppp_____r__k_N__,692
R_K__R__P_P___P___________nP___b____________PQ__ppp_____r__k_N__,692
